time,protocol,node_id,candidate_parent,energy_ratio,distance_ratio,queue_ratio,link_quality,Q_value,state_value,selection_value,selected_parent,reward,updated_Q_value,decision_mode
195.00000,Traditional RPL,16,15,0.80448,0.36265,0.00000,0.63735,,0.63735,0.63735,8,,,traditional
195.00000,Traditional RPL,16,19,0.81556,0.35008,0.00000,0.64992,,0.64992,0.64992,8,,,traditional
195.00000,Traditional RPL,16,20,0.80502,0.36989,0.00000,0.63011,,0.63011,0.63011,8,,,traditional
195.00000,Traditional RPL,16,28,0.82043,0.18391,0.00000,0.81609,,0.81609,0.81609,8,,,traditional
195.00000,Traditional RPL,17,,,,,,,,,,,,drop
195.00000,Traditional RPL,18,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
195.00000,Traditional RPL,19,3,0.74618,0.29520,0.00000,0.70480,,0.70480,0.70480,8,,,traditional
195.00000,Traditional RPL,19,8,0.15685,0.15648,1.00000,0.05000,,0.84352,0.84352,8,,,traditional
195.00000,Traditional RPL,19,25,0.11264,0.19152,1.00000,0.05000,,0.80848,0.80848,8,,,traditional
195.00000,Traditional RPL,19,28,0.82043,0.18391,0.00000,0.81609,,0.81609,0.81609,8,,,traditional
195.00000,Traditional RPL,20,3,0.74618,0.29520,0.00000,0.70480,,0.70480,0.70480,8,,,traditional
195.00000,Traditional RPL,20,8,0.15485,0.15648,1.00000,0.05000,,0.84352,0.84352,8,,,traditional
195.00000,Traditional RPL,20,11,0.79759,0.36440,0.00000,0.63560,,0.63560,0.63560,8,,,traditional
195.00000,Traditional RPL,20,15,0.80448,0.36265,0.00000,0.63735,,0.63735,0.63735,8,,,traditional
195.00000,Traditional RPL,20,19,0.81084,0.35008,0.00000,0.64992,,0.64992,0.64992,8,,,traditional
195.00000,Traditional RPL,20,25,0.11264,0.19152,1.00000,0.05000,,0.80848,0.80848,8,,,traditional
195.00000,Traditional RPL,20,28,0.82043,0.18391,0.00000,0.81609,,0.81609,0.81609,8,,,traditional
195.00000,Traditional RPL,21,1,0.37466,0.49503,0.10000,0.45497,,0.50497,0.50497,25,,,traditional
195.00000,Traditional RPL,21,5,0.81432,0.47664,0.00000,0.52336,,0.52336,0.52336,25,,,traditional
195.00000,Traditional RPL,21,25,0.11264,0.19152,1.00000,0.05000,,0.80848,0.80848,25,,,traditional
195.00000,Traditional RPL,22,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
195.00000,Traditional RPL,22,6,0.16238,0.28141,0.00000,0.71859,,0.71859,0.71859,0,,,traditional
195.00000,Traditional RPL,22,9,0.74751,0.29347,0.00000,0.70653,,0.70653,0.70653,0,,,traditional
195.00000,Traditional RPL,22,18,0.22379,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
195.00000,Traditional RPL,23,2,0.70478,0.35668,0.00000,0.64332,,0.64332,0.64332,6,,,traditional
195.00000,Traditional RPL,23,6,0.16238,0.28141,0.00000,0.71859,,0.71859,0.71859,6,,,traditional
195.00000,Traditional RPL,23,12,0.85414,0.37976,0.00000,0.62024,,0.62024,0.62024,6,,,traditional
195.00000,Traditional RPL,23,22,0.67726,0.34409,0.30000,0.50591,,0.65591,0.65591,6,,,traditional
195.00000,Traditional RPL,23,24,0.78004,0.45661,0.00000,0.54339,,0.54339,0.54339,6,,,traditional
195.00000,Traditional RPL,23,30,0.76663,0.35753,0.00000,0.64247,,0.64247,0.64247,6,,,traditional
195.00000,Traditional RPL,6,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
195.00000,Traditional RPL,6,18,0.22379,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
195.00000,Traditional RPL,24,2,0.70478,0.35668,0.00000,0.64332,,0.64332,0.64332,6,,,traditional
195.00000,Traditional RPL,24,6,0.15429,0.28141,0.10000,0.66859,,0.71859,0.71859,6,,,traditional
195.00000,Traditional RPL,24,9,0.74751,0.29347,0.00000,0.70653,,0.70653,0.70653,6,,,traditional
195.00000,Traditional RPL,24,12,0.85414,0.37976,0.00000,0.62024,,0.62024,0.62024,6,,,traditional
195.00000,Traditional RPL,24,22,0.67726,0.34409,0.30000,0.50591,,0.65591,0.65591,6,,,traditional
195.00000,Traditional RPL,24,30,0.76663,0.35753,0.00000,0.64247,,0.64247,0.64247,6,,,traditional
195.00000,Traditional RPL,6,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
195.00000,Traditional RPL,6,18,0.22379,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
195.00000,Traditional RPL,25,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
195.00000,Traditional RPL,25,8,0.15285,0.15648,1.00000,0.05000,,0.84352,0.84352,0,,,traditional
195.00000,Traditional RPL,25,18,0.22379,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
195.00000,Traditional RPL,25,28,0.82043,0.18391,0.00000,0.81609,,0.81609,0.81609,0,,,traditional
195.00000,Traditional RPL,27,17,1.00000,0.47450,0.00000,0.52550,,0.52550,0.52550,29,,,traditional
195.00000,Traditional RPL,27,29,0.50108,0.40081,0.00000,0.59919,,0.59919,0.59919,29,,,traditional
195.00000,Traditional RPL,29,6,0.14621,0.28141,0.20000,0.61859,,0.71859,0.71859,18,,,traditional
195.00000,Traditional RPL,29,9,0.74751,0.29347,0.00000,0.70653,,0.70653,0.70653,18,,,traditional
195.00000,Traditional RPL,29,18,0.22379,0.13214,1.00000,0.05000,,0.86786,0.86786,18,,,traditional
195.00000,Traditional RPL,29,30,0.76663,0.35753,0.00000,0.64247,,0.64247,0.64247,18,,,traditional
195.00000,Traditional RPL,28,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
195.00000,Traditional RPL,28,8,0.15285,0.15648,1.00000,0.05000,,0.84352,0.84352,0,,,traditional
195.00000,Traditional RPL,28,18,0.22179,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
195.00000,Traditional RPL,29,6,0.14621,0.28141,0.20000,0.61859,,0.71859,0.71859,18,,,traditional
195.00000,Traditional RPL,29,9,0.74751,0.29347,0.00000,0.70653,,0.70653,0.70653,18,,,traditional
195.00000,Traditional RPL,29,18,0.22179,0.13214,1.00000,0.05000,,0.86786,0.86786,18,,,traditional
195.00000,Traditional RPL,29,30,0.76663,0.35753,0.00000,0.64247,,0.64247,0.64247,18,,,traditional
195.00000,Traditional RPL,18,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
195.00000,Traditional RPL,30,2,0.70478,0.35668,0.00000,0.64332,,0.64332,0.64332,18,,,traditional
195.00000,Traditional RPL,30,6,0.14621,0.28141,0.20000,0.61859,,0.71859,0.71859,18,,,traditional
195.00000,Traditional RPL,30,9,0.74751,0.29347,0.00000,0.70653,,0.70653,0.70653,18,,,traditional
195.00000,Traditional RPL,30,18,0.21572,0.13214,1.00000,0.05000,,0.86786,0.86786,18,,,traditional
195.00000,Traditional RPL,30,22,0.67726,0.34409,0.30000,0.50591,,0.65591,0.65591,18,,,traditional
200.00000,Traditional RPL,1,5,0.81432,0.47664,0.00000,0.52336,,0.52336,0.52336,25,,,traditional
200.00000,Traditional RPL,1,12,0.85414,0.37976,0.00000,0.62024,,0.62024,0.62024,25,,,traditional
200.00000,Traditional RPL,1,25,0.10595,0.19152,1.00000,0.05000,,0.80848,0.80848,25,,,traditional
200.00000,Traditional RPL,2,6,0.14621,0.28141,0.00000,0.71859,,0.71859,0.71859,18,,,traditional
200.00000,Traditional RPL,2,18,0.21372,0.13214,1.00000,0.05000,,0.86786,0.86786,18,,,traditional
200.00000,Traditional RPL,2,22,0.67726,0.34409,0.00000,0.65591,,0.65591,0.65591,18,,,traditional
200.00000,Traditional RPL,3,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,3,8,0.15285,0.15648,1.00000,0.05000,,0.84352,0.84352,0,,,traditional
200.00000,Traditional RPL,3,25,0.10395,0.19152,1.00000,0.05000,,0.80848,0.80848,0,,,traditional
200.00000,Traditional RPL,3,28,0.81582,0.18391,0.00000,0.81609,,0.81609,0.81609,0,,,traditional
200.00000,Traditional RPL,4,1,0.36739,0.49503,0.00000,0.50497,,0.50497,0.50497,13,,,traditional
200.00000,Traditional RPL,4,13,0.39547,0.48554,0.00000,0.51446,,0.51446,0.51446,13,,,traditional
200.00000,Traditional RPL,4,21,0.72088,0.49812,0.00000,0.50188,,0.50188,0.50188,13,,,traditional
200.00000,Traditional RPL,13,15,0.80448,0.36265,0.00000,0.63735,,0.63735,0.63735,25,,,traditional
200.00000,Traditional RPL,13,19,0.81084,0.35008,0.00000,0.64992,,0.64992,0.64992,25,,,traditional
200.00000,Traditional RPL,13,20,0.80002,0.36989,0.00000,0.63011,,0.63011,0.63011,25,,,traditional
200.00000,Traditional RPL,13,25,0.10395,0.19152,1.00000,0.05000,,0.80848,0.80848,25,,,traditional
200.00000,Traditional RPL,5,2,0.69740,0.35668,0.00000,0.64332,,0.64332,0.64332,22,,,traditional
200.00000,Traditional RPL,5,12,0.85414,0.37976,0.00000,0.62024,,0.62024,0.62024,22,,,traditional
200.00000,Traditional RPL,5,22,0.67726,0.34409,0.00000,0.65591,,0.65591,0.65591,22,,,traditional
200.00000,Traditional RPL,22,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,22,6,0.14621,0.28141,0.00000,0.71859,,0.71859,0.71859,0,,,traditional
200.00000,Traditional RPL,22,9,0.74751,0.29347,0.00000,0.70653,,0.70653,0.70653,0,,,traditional
200.00000,Traditional RPL,22,18,0.21172,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,6,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,6,18,0.21172,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,7,2,0.69740,0.35668,0.00000,0.64332,,0.64332,0.64332,22,,,traditional
200.00000,Traditional RPL,7,12,0.85414,0.37976,0.00000,0.62024,,0.62024,0.62024,22,,,traditional
200.00000,Traditional RPL,7,22,0.66790,0.34409,0.10000,0.60591,,0.65591,0.65591,22,,,traditional
200.00000,Traditional RPL,7,23,0.73779,0.49797,0.00000,0.50203,,0.50203,0.50203,22,,,traditional
200.00000,Traditional RPL,7,24,0.77440,0.45661,0.00000,0.54339,,0.54339,0.54339,22,,,traditional
200.00000,Traditional RPL,7,30,0.76065,0.35753,0.00000,0.64247,,0.64247,0.64247,22,,,traditional
200.00000,Traditional RPL,22,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,22,6,0.14012,0.28141,0.00000,0.71859,,0.71859,0.71859,0,,,traditional
200.00000,Traditional RPL,22,9,0.74751,0.29347,0.00000,0.70653,,0.70653,0.70653,0,,,traditional
200.00000,Traditional RPL,22,18,0.21172,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,8,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,8,18,0.21172,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,9,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,9,6,0.14012,0.28141,0.00000,0.71859,,0.71859,0.71859,0,,,traditional
200.00000,Traditional RPL,9,18,0.21172,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,10,1,0.36739,0.49503,0.00000,0.50497,,0.50497,0.50497,1,,,traditional
200.00000,Traditional RPL,10,4,0.76739,0.56958,0.00000,0.43042,,0.43042,0.43042,1,,,traditional
200.00000,Traditional RPL,10,21,0.72088,0.49812,0.00000,0.50188,,0.50188,0.50188,1,,,traditional
200.00000,Traditional RPL,1,5,0.80739,0.47664,0.00000,0.52336,,0.52336,0.52336,25,,,traditional
200.00000,Traditional RPL,1,12,0.85414,0.37976,0.00000,0.62024,,0.62024,0.62024,25,,,traditional
200.00000,Traditional RPL,1,25,0.10195,0.19152,1.00000,0.05000,,0.80848,0.80848,25,,,traditional
200.00000,Traditional RPL,25,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,25,8,0.14855,0.15648,1.00000,0.05000,,0.84352,0.84352,0,,,traditional
200.00000,Traditional RPL,25,18,0.21172,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,25,28,0.81582,0.18391,0.00000,0.81609,,0.81609,0.81609,0,,,traditional
200.00000,Traditional RPL,11,3,0.73984,0.29520,0.00000,0.70480,,0.70480,0.70480,8,,,traditional
200.00000,Traditional RPL,11,8,0.14855,0.15648,1.00000,0.05000,,0.84352,0.84352,8,,,traditional
200.00000,Traditional RPL,11,15,0.80448,0.36265,0.00000,0.63735,,0.63735,0.63735,8,,,traditional
200.00000,Traditional RPL,11,19,0.81084,0.35008,0.00000,0.64992,,0.64992,0.64992,8,,,traditional
200.00000,Traditional RPL,11,28,0.81582,0.18391,0.00000,0.81609,,0.81609,0.81609,8,,,traditional
200.00000,Traditional RPL,8,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,8,18,0.21172,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,12,2,0.69740,0.35668,0.00000,0.64332,,0.64332,0.64332,22,,,traditional
200.00000,Traditional RPL,12,22,0.65853,0.34409,0.20000,0.55591,,0.65591,0.65591,22,,,traditional
200.00000,Traditional RPL,12,30,0.76065,0.35753,0.00000,0.64247,,0.64247,0.64247,22,,,traditional
200.00000,Traditional RPL,22,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,22,6,0.14012,0.28141,0.00000,0.71859,,0.71859,0.71859,0,,,traditional
200.00000,Traditional RPL,22,9,0.74120,0.29347,0.00000,0.70653,,0.70653,0.70653,0,,,traditional
200.00000,Traditional RPL,22,18,0.21172,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,13,15,0.80448,0.36265,0.00000,0.63735,,0.63735,0.63735,25,,,traditional
200.00000,Traditional RPL,13,19,0.81084,0.35008,0.00000,0.64992,,0.64992,0.64992,25,,,traditional
200.00000,Traditional RPL,13,20,0.80002,0.36989,0.00000,0.63011,,0.63011,0.63011,25,,,traditional
200.00000,Traditional RPL,13,25,0.09525,0.19152,1.00000,0.05000,,0.80848,0.80848,25,,,traditional
200.00000,Traditional RPL,14,2,0.69740,0.35668,0.00000,0.64332,,0.64332,0.64332,22,,,traditional
200.00000,Traditional RPL,14,5,0.80739,0.47664,0.00000,0.52336,,0.52336,0.52336,22,,,traditional
200.00000,Traditional RPL,14,7,0.70279,0.56113,0.00000,0.43887,,0.43887,0.43887,22,,,traditional
200.00000,Traditional RPL,14,12,0.84965,0.37976,0.00000,0.62024,,0.62024,0.62024,22,,,traditional
200.00000,Traditional RPL,14,22,0.64916,0.34409,0.30000,0.50591,,0.65591,0.65591,22,,,traditional
200.00000,Traditional RPL,14,23,0.73779,0.49797,0.00000,0.50203,,0.50203,0.50203,22,,,traditional
200.00000,Traditional RPL,14,24,0.77440,0.45661,0.00000,0.54339,,0.54339,0.54339,22,,,traditional
200.00000,Traditional RPL,14,30,0.76065,0.35753,0.00000,0.64247,,0.64247,0.64247,22,,,traditional
200.00000,Traditional RPL,15,3,0.73984,0.29520,0.00000,0.70480,,0.70480,0.70480,8,,,traditional
200.00000,Traditional RPL,15,8,0.14225,0.15648,1.00000,0.05000,,0.84352,0.84352,8,,,traditional
200.00000,Traditional RPL,15,19,0.81084,0.35008,0.00000,0.64992,,0.64992,0.64992,8,,,traditional
200.00000,Traditional RPL,15,25,0.09325,0.19152,1.00000,0.05000,,0.80848,0.80848,8,,,traditional
200.00000,Traditional RPL,15,28,0.81582,0.18391,0.00000,0.81609,,0.81609,0.81609,8,,,traditional
200.00000,Traditional RPL,8,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,8,18,0.21172,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,16,3,0.73984,0.29520,0.00000,0.70480,,0.70480,0.70480,8,,,traditional
200.00000,Traditional RPL,16,8,0.13595,0.15648,1.00000,0.05000,,0.84352,0.84352,8,,,traditional
200.00000,Traditional RPL,16,11,0.79253,0.36440,0.00000,0.63560,,0.63560,0.63560,8,,,traditional
200.00000,Traditional RPL,16,15,0.79959,0.36265,0.00000,0.63735,,0.63735,0.63735,8,,,traditional
200.00000,Traditional RPL,16,19,0.81084,0.35008,0.00000,0.64992,,0.64992,0.64992,8,,,traditional
200.00000,Traditional RPL,16,20,0.80002,0.36989,0.00000,0.63011,,0.63011,0.63011,8,,,traditional
200.00000,Traditional RPL,16,28,0.81582,0.18391,0.00000,0.81609,,0.81609,0.81609,8,,,traditional
200.00000,Traditional RPL,17,,,,,,,,,,,,drop
200.00000,Traditional RPL,18,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,19,3,0.73984,0.29520,0.00000,0.70480,,0.70480,0.70480,8,,,traditional
200.00000,Traditional RPL,19,8,0.13395,0.15648,1.00000,0.05000,,0.84352,0.84352,8,,,traditional
200.00000,Traditional RPL,19,25,0.09325,0.19152,1.00000,0.05000,,0.80848,0.80848,8,,,traditional
200.00000,Traditional RPL,19,28,0.81582,0.18391,0.00000,0.81609,,0.81609,0.81609,8,,,traditional
200.00000,Traditional RPL,8,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,8,18,0.20765,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,20,3,0.73984,0.29520,0.00000,0.70480,,0.70480,0.70480,8,,,traditional
200.00000,Traditional RPL,20,8,0.12765,0.15648,1.00000,0.05000,,0.84352,0.84352,8,,,traditional
200.00000,Traditional RPL,20,11,0.79253,0.36440,0.00000,0.63560,,0.63560,0.63560,8,,,traditional
200.00000,Traditional RPL,20,15,0.79959,0.36265,0.00000,0.63735,,0.63735,0.63735,8,,,traditional
200.00000,Traditional RPL,20,19,0.80611,0.35008,0.00000,0.64992,,0.64992,0.64992,8,,,traditional
200.00000,Traditional RPL,20,25,0.09325,0.19152,1.00000,0.05000,,0.80848,0.80848,8,,,traditional
200.00000,Traditional RPL,20,28,0.81582,0.18391,0.00000,0.81609,,0.81609,0.81609,8,,,traditional
200.00000,Traditional RPL,21,1,0.35812,0.49503,0.10000,0.45497,,0.50497,0.50497,25,,,traditional
200.00000,Traditional RPL,21,5,0.80739,0.47664,0.00000,0.52336,,0.52336,0.52336,25,,,traditional
200.00000,Traditional RPL,21,25,0.09325,0.19152,1.00000,0.05000,,0.80848,0.80848,25,,,traditional
200.00000,Traditional RPL,22,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,22,6,0.14012,0.28141,0.00000,0.71859,,0.71859,0.71859,0,,,traditional
200.00000,Traditional RPL,22,9,0.74120,0.29347,0.00000,0.70653,,0.70653,0.70653,0,,,traditional
200.00000,Traditional RPL,22,18,0.20765,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,23,2,0.69740,0.35668,0.00000,0.64332,,0.64332,0.64332,6,,,traditional
200.00000,Traditional RPL,23,6,0.14012,0.28141,0.00000,0.71859,,0.71859,0.71859,6,,,traditional
200.00000,Traditional RPL,23,12,0.84965,0.37976,0.00000,0.62024,,0.62024,0.62024,6,,,traditional
200.00000,Traditional RPL,23,22,0.63980,0.34409,0.40000,0.45591,,0.65591,0.65591,6,,,traditional
200.00000,Traditional RPL,23,24,0.77440,0.45661,0.00000,0.54339,,0.54339,0.54339,6,,,traditional
200.00000,Traditional RPL,23,30,0.76065,0.35753,0.00000,0.64247,,0.64247,0.64247,6,,,traditional
200.00000,Traditional RPL,6,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,6,18,0.20765,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,24,2,0.69740,0.35668,0.00000,0.64332,,0.64332,0.64332,6,,,traditional
200.00000,Traditional RPL,24,6,0.13204,0.28141,0.10000,0.66859,,0.71859,0.71859,6,,,traditional
200.00000,Traditional RPL,24,9,0.74120,0.29347,0.00000,0.70653,,0.70653,0.70653,6,,,traditional
200.00000,Traditional RPL,24,12,0.84965,0.37976,0.00000,0.62024,,0.62024,0.62024,6,,,traditional
200.00000,Traditional RPL,24,22,0.63980,0.34409,0.40000,0.45591,,0.65591,0.65591,6,,,traditional
200.00000,Traditional RPL,24,30,0.76065,0.35753,0.00000,0.64247,,0.64247,0.64247,6,,,traditional
200.00000,Traditional RPL,6,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,6,18,0.20765,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,25,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,25,8,0.12565,0.15648,1.00000,0.05000,,0.84352,0.84352,0,,,traditional
200.00000,Traditional RPL,25,18,0.20765,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,25,28,0.81582,0.18391,0.00000,0.81609,,0.81609,0.81609,0,,,traditional
200.00000,Traditional RPL,27,17,1.00000,0.47450,0.00000,0.52550,,0.52550,0.52550,29,,,traditional
200.00000,Traditional RPL,27,29,0.48722,0.40081,0.00000,0.59919,,0.59919,0.59919,29,,,traditional
200.00000,Traditional RPL,29,6,0.12395,0.28141,0.20000,0.61859,,0.71859,0.71859,18,,,traditional
200.00000,Traditional RPL,29,9,0.74120,0.29347,0.00000,0.70653,,0.70653,0.70653,18,,,traditional
200.00000,Traditional RPL,29,18,0.20765,0.13214,1.00000,0.05000,,0.86786,0.86786,18,,,traditional
200.00000,Traditional RPL,29,30,0.76065,0.35753,0.00000,0.64247,,0.64247,0.64247,18,,,traditional
200.00000,Traditional RPL,28,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
200.00000,Traditional RPL,28,8,0.12565,0.15648,1.00000,0.05000,,0.84352,0.84352,0,,,traditional
200.00000,Traditional RPL,28,18,0.20565,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
200.00000,Traditional RPL,29,6,0.12395,0.28141,0.20000,0.61859,,0.71859,0.71859,18,,,traditional
200.00000,Traditional RPL,29,9,0.74120,0.29347,0.00000,0.70653,,0.70653,0.70653,18,,,traditional
200.00000,Traditional RPL,29,18,0.20565,0.13214,1.00000,0.05000,,0.86786,0.86786,18,,,traditional
200.00000,Traditional RPL,29,30,0.76065,0.35753,0.00000,0.64247,,0.64247,0.64247,18,,,traditional
200.00000,Traditional RPL,30,2,0.69740,0.35668,0.00000,0.64332,,0.64332,0.64332,18,,,traditional
200.00000,Traditional RPL,30,6,0.12395,0.28141,0.20000,0.61859,,0.71859,0.71859,18,,,traditional
200.00000,Traditional RPL,30,9,0.74120,0.29347,0.00000,0.70653,,0.70653,0.70653,18,,,traditional
200.00000,Traditional RPL,30,18,0.20365,0.13214,1.00000,0.05000,,0.86786,0.86786,18,,,traditional
200.00000,Traditional RPL,30,22,0.63980,0.34409,0.40000,0.45591,,0.65591,0.65591,18,,,traditional
205.00000,Traditional RPL,1,5,0.80739,0.47664,0.00000,0.52336,,0.52336,0.52336,25,,,traditional
205.00000,Traditional RPL,1,12,0.84965,0.37976,0.00000,0.62024,,0.62024,0.62024,25,,,traditional
205.00000,Traditional RPL,1,25,0.08655,0.19152,1.00000,0.05000,,0.80848,0.80848,25,,,traditional
205.00000,Traditional RPL,2,6,0.12395,0.28141,0.00000,0.71859,,0.71859,0.71859,18,,,traditional
205.00000,Traditional RPL,2,18,0.20165,0.13214,1.00000,0.05000,,0.86786,0.86786,18,,,traditional
205.00000,Traditional RPL,2,22,0.63980,0.34409,0.07500,0.61841,,0.65591,0.65591,18,,,traditional
205.00000,Traditional RPL,18,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
205.00000,Traditional RPL,3,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
205.00000,Traditional RPL,3,8,0.12565,0.15648,1.00000,0.05000,,0.84352,0.84352,0,,,traditional
205.00000,Traditional RPL,3,25,0.08455,0.19152,1.00000,0.05000,,0.80848,0.80848,0,,,traditional
205.00000,Traditional RPL,3,28,0.81122,0.18391,0.00000,0.81609,,0.81609,0.81609,0,,,traditional
205.00000,Traditional RPL,4,1,0.35085,0.49503,0.00000,0.50497,,0.50497,0.50497,13,,,traditional
205.00000,Traditional RPL,4,13,0.37966,0.48554,0.00000,0.51446,,0.51446,0.51446,13,,,traditional
205.00000,Traditional RPL,4,21,0.71391,0.49812,0.00000,0.50188,,0.50188,0.50188,13,,,traditional
205.00000,Traditional RPL,13,15,0.79959,0.36265,0.00000,0.63735,,0.63735,0.63735,25,,,traditional
205.00000,Traditional RPL,13,19,0.80611,0.35008,0.00000,0.64992,,0.64992,0.64992,25,,,traditional
205.00000,Traditional RPL,13,20,0.79502,0.36989,0.00000,0.63011,,0.63011,0.63011,25,,,traditional
205.00000,Traditional RPL,13,25,0.08455,0.19152,1.00000,0.05000,,0.80848,0.80848,25,,,traditional
205.00000,Traditional RPL,25,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
205.00000,Traditional RPL,25,8,0.12565,0.15648,1.00000,0.05000,,0.84352,0.84352,0,,,traditional
205.00000,Traditional RPL,25,18,0.19558,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
205.00000,Traditional RPL,25,28,0.81122,0.18391,0.00000,0.81609,,0.81609,0.81609,0,,,traditional
205.00000,Traditional RPL,5,2,0.69002,0.35668,0.00000,0.64332,,0.64332,0.64332,22,,,traditional
205.00000,Traditional RPL,5,12,0.84965,0.37976,0.00000,0.62024,,0.62024,0.62024,22,,,traditional
205.00000,Traditional RPL,5,22,0.63980,0.34409,0.07500,0.61841,,0.65591,0.65591,22,,,traditional
205.00000,Traditional RPL,22,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
205.00000,Traditional RPL,22,6,0.12395,0.28141,0.00000,0.71859,,0.71859,0.71859,0,,,traditional
205.00000,Traditional RPL,22,9,0.74120,0.29347,0.00000,0.70653,,0.70653,0.70653,0,,,traditional
205.00000,Traditional RPL,22,18,0.19558,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
205.00000,Traditional RPL,6,0,1.00000,0.00000,1.00000,0.05000,,1.00000,1.00000,0,,,traditional
205.00000,Traditional RPL,6,18,0.19558,0.13214,1.00000,0.05000,,0.86786,0.86786,0,,,traditional
205.00000,Traditional RPL,7,2,0.69002,0.35668,0.00000,0.64332,,0.64332,0.64332,22,,,traditional
205.00000,Traditional RPL,7,12,0.84965,0.37976,0.00000,0.62024,,0.62024,0.62024,22,,,traditional
205.00000,Traditional RPL,7,22,0.63043,0.34409,0.17500,0.56841,,0.65591,0.65591,22,,,traditional
205.00000,Traditional RPL,7,23,0.73123,0.49797,0.00000,0.50203,,0.50203,0.50203,22,,,traditional
